TimeGMT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,Date,UTC
2:20 AM,48.2,42.8,82,29.98,6.2,WSW,19.6,-,N/A,,Overcast,240,1/12/2015,2:20
2:50 AM,48.2,41,76,29.98,6.2,WSW,25.3,41.4,N/A,,Overcast,240,1/12/2015,2:50
3:20 AM,48.2,42.8,82,29.95,6.2,WSW,23,-,N/A,,Overcast,240,1/12/2015,3:20
3:50 AM,48.2,42.8,82,29.95,6.2,WSW,25.3,-,N/A,,Overcast,250,1/12/2015,3:50
4:20 AM,48.2,44.6,87,29.92,6.2,WSW,24.2,36.8,N/A,,Overcast,250,1/12/2015,4:20
4:50 AM,48.2,42.8,82,29.89,6.2,WSW,25.3,-,N/A,,Overcast,240,1/12/2015,4:50
5:20 AM,48.2,42.8,82,29.86,6.2,WSW,27.6,40.3,N/A,,Overcast,250,1/12/2015,5:20
5:50 AM,48.2,44.6,87,29.86,6.2,WSW,27.6,40.3,N/A,,Mostly Cloudy,250,1/12/2015,5:50
6:20 AM,48.2,44.6,87,29.86,6.2,WSW,24.2,-,N/A,,Overcast,250,1/12/2015,6:20
6:50 AM,50,44.6,82,29.83,6.2,WSW,24.2,38,N/A,,Overcast,240,1/12/2015,6:50
7:20 AM,50,44.6,82,29.83,6.2,WSW,23,-,N/A,,Overcast,240,1/12/2015,7:20
7:50 AM,50,46.4,87,29.8,6.2,WSW,20.7,-,N/A,,Overcast,240,1/12/2015,7:50
8:20 AM,50,46.4,87,29.8,6.2,WSW,19.6,-,N/A,,Overcast,240,1/12/2015,8:20
8:50 AM,50,46.4,87,29.8,6.2,WSW,16.1,-,N/A,,Overcast,240,1/12/2015,8:50
9:20 AM,50,48.2,94,29.8,6.2,WSW,19.6,-,N/A,,Overcast,250,1/12/2015,9:20
9:50 AM,50,48.2,94,29.8,1.2,WSW,18.4,31.1,N/A,Rain,Rain,250,1/12/2015,9:50
10:20 AM,50,48.2,94,29.8,6.2,WSW,23,-,N/A,,Overcast,250,1/12/2015,10:20
10:50 AM,51.8,48.2,88,29.77,6.2,WSW,19.6,-,N/A,,Mostly Cloudy,250,1/12/2015,10:50
11:20 AM,50,48.2,94,29.77,3.7,WSW,19.6,-,N/A,,Overcast,250,1/12/2015,11:20
11:50 AM,50,50,100,29.77,5,WSW,19.6,-,N/A,Rain,Light Rain,250,1/12/2015,11:50
12:20 PM,50,50,100,29.74,4.3,WSW,18.4,-,N/A,Rain,Light Rain,250,1/12/2015,12:20
12:50 PM,50,50,100,29.74,6.2,WSW,16.1,-,N/A,Rain,Light Rain,250,1/12/2015,12:50
1:20 PM,50,50,100,29.74,5.6,WSW,15,-,N/A,Rain,Rain,250,1/12/2015,1:20
1:50 PM,50,50,100,29.71,6.2,WSW,16.1,-,N/A,Rain,Rain,250,1/12/2015,1:50
2:20 PM,50,50,100,29.71,4.3,WSW,15,-,N/A,Rain,Rain,250,1/12/2015,2:20
2:50 PM,48.2,48.2,100,29.71,-9999,West,9.2,-,N/A,Rain,Rain,270,1/12/2015,2:50
3:20 PM,48.2,48.2,100,29.71,2.5,West,10.4,-,N/A,Rain,Rain,270,1/12/2015,3:20
3:50 PM,48.2,48.2,100,29.71,3.1,WNW,11.5,-,N/A,Rain,Light Rain,290,1/12/2015,3:50
4:20 PM,48.2,46.4,93,29.71,5,West,10.4,-,N/A,Rain,Light Rain,280,1/12/2015,4:20
4:50 PM,46.4,46.4,100,29.71,6.2,West,6.9,-,N/A,Rain,Rain,280,1/12/2015,4:50
5:20 PM,46.4,46.4,100,29.71,4.3,Variable,3.5,-,N/A,Rain,Rain,0,1/12/2015,5:20
5:50 PM,46.4,46.4,100,29.71,-9999,WSW,4.6,-,N/A,Rain,Light Rain,240,1/12/2015,5:50
6:20 PM,46.4,46.4,100,29.68,0.4,South,4.6,-,N/A,Fog,Fog,190,1/12/2015,6:20
6:50 PM,46.4,46.4,100,29.68,1.6,South,4.6,-,N/A,,Overcast,180,1/12/2015,6:50
7:20 PM,46.4,46.4,100,29.65,1.9,Variable,2.3,-,N/A,Rain,Light Rain,0,1/12/2015,7:20
7:50 PM,48.2,48.2,100,29.65,3.7,SSW,5.8,-,N/A,Rain,Rain,210,1/12/2015,7:50
8:20 PM,50,50,100,29.62,6.2,SSW,8.1,-,N/A,Rain,Rain,210,1/12/2015,8:20
8:50 PM,50,50,100,29.59,4.3,SW,12.7,-,N/A,Rain,Light Rain,230,1/12/2015,8:50
9:20 PM,50,50,100,29.59,6.2,SW,12.7,-,N/A,Rain,Rain,230,1/12/2015,9:20
9:50 PM,51.8,50,94,29.59,6.2,WSW,16.1,-,N/A,,Overcast,250,1/12/2015,9:50
10:20 PM,50,48.2,94,29.59,6.2,West,19.6,-,N/A,,Overcast,260,1/12/2015,10:20
10:50 PM,46.4,46.4,100,29.59,3.1,WNW,16.1,-,N/A,,Light Drizzle,290,1/12/2015,10:50
11:20 PM,46.4,46.4,100,29.62,6.2,West,11.5,-,N/A,Rain,Light Rain,270,1/12/2015,11:20
11:50 PM,46.4,46.4,100,29.62,6.2,West,11.5,-,N/A,,Overcast,270,1/12/2015,11:50
12:20 AM,48.2,46.4,93,29.62,6.2,West,13.8,-,N/A,,Overcast,260,1/13/2015,12:20
12:50 AM,48.2,46.4,93,29.59,6.2,West,12.7,-,N/A,,Mostly Cloudy,260,1/13/2015,12:50
1:20 AM,48.2,46.4,93,29.59,6.2,WSW,12.7,-,N/A,,Mostly Cloudy,250,1/13/2015,1:20
1:50 AM,48.2,44.6,87,29.59,6.2,WSW,12.7,-,N/A,,Mostly Cloudy,250,1/13/2015,1:50
2:20 AM,48.2,44.6,87,29.56,6.2,WSW,10.4,-,N/A,,Mostly Cloudy,240,1/13/2015,2:20
2:50 AM,46.4,42.8,87,29.56,3.7,West,17.3,-,N/A,Rain,Rain,260,1/13/2015,2:50
3:20 AM,46.4,44.6,93,29.56,5.6,West,15,-,N/A,Rain,Light Rain,270,1/13/2015,3:20
3:50 AM,46.4,42.8,87,29.56,6.2,West,11.5,-,N/A,,Mostly Cloudy,260,1/13/2015,3:50
4:20 AM,46.4,42.8,87,29.56,6.2,West,12.7,-,N/A,,Mostly Cloudy,270,1/13/2015,4:20
4:50 AM,44.6,41,87,29.56,6.2,West,9.2,-,N/A,,Partly Cloudy,280,1/13/2015,4:50
5:20 AM,44.6,39.2,81,29.56,6.2,West,9.2,-,N/A,,Scattered Clouds,270,1/13/2015,5:20
5:50 AM,44.6,41,87,29.56,6.2,West,8.1,-,N/A,,Mostly Cloudy,260,1/13/2015,5:50
6:20 AM,44.6,41,87,29.56,6.2,West,12.7,-,N/A,,Partly Cloudy,280,1/13/2015,6:20
